Timestamp,Data1,Data2,Data3,,0,-991,0
35:39.6,86.2125,-32.3063,-992.0185,,,,
35:39.6,86.1188,-32.3438,-991.9277,,,,
35:39.7,86.0438,-32.4188,-992.1395,,,,
35:39.7,86.1375,-32.3438,-992.0186,,,,
35:39.7,86.0438,-32.3813,-991.9883,,,,
35:39.7,86.1375,-32.4188,-991.8672,,,,
35:39.8,86.0625,-32.5125,-992.079,,,,
35:39.8,86.0063,-32.4563,-992.1395,,,,
35:39.8,86.0625,-32.4188,-991.9581,,,,
35:39.8,86.0625,-32.3813,-992.1395,,,,
35:39.9,86.1,-32.3438,-992.079,,,,
35:39.9,86.0437,-32.3438,-992.2,,,,
35:39.9,86.025,-32.3625,-992.321,,,,
35:39.9,85.9875,-32.3063,-992.3815,,,,
35:40.0,85.95,-32.325,-992.079,,,,
35:40.0,86.0063,-32.2875,-992.2605,,,,
35:40.0,86.0062,-32.325,-992.442,,,,
35:40.1,86.0063,-32.3625,-992.2302,,,,
35:40.1,86.0625,-32.4,-992.1395,,,,
35:40.1,86.0625,-32.4563,-991.958,,,,
35:40.1,86.0625,-32.4,-991.8975,,,,
35:40.2,86.1188,-32.4938,-991.8672,,,,
35:40.2,86.175,-32.5125,-991.9579,,,,
35:40.2,86.25,-32.5687,-991.8975,,,,
35:40.2,86.2875,-32.55,-991.9883,,,,
35:40.3,86.2875,-32.55,-992.2303,,,,
35:40.3,86.2313,-32.55,-992.2605,,,,
35:40.3,86.25,-32.4938,-992.2908,,,,
35:40.3,86.2875,-32.55,-992.3816,,,,
35:40.4,86.3813,-32.5688,-992.442,,,,
35:40.4,86.3625,-32.475,-992.3815,,,,
35:40.4,86.3625,-32.55,-992.3512,,,,
35:40.4,86.2875,-32.5688,-992.1697,,,,
35:40.5,86.25,-32.4938,-992.1697,,,,
35:40.5,86.2313,-32.5125,-992.1697,,,,
35:40.6,86.2125,-32.5125,-992.1697,,,,
35:40.6,86.2125,-32.4938,-992.1395,,,,
35:40.6,86.1188,-32.4375,-992.1697,,,,
35:40.6,86.1188,-32.4563,-992.1395,,,,
35:40.7,86.0438,-32.4,-992.0486,,,,
35:40.7,86.0062,-32.3063,-992.2302,,,,
35:40.7,85.9875,-32.3438,-992.0488,,,,
35:40.7,86.0438,-32.25,-992.0186,,,,
35:40.8,86.025,-32.25,-992.079,,,,
35:40.8,86.025,-32.1938,-992.1697,,,,
35:40.8,86.025,-32.2875,-992.2302,,,,
35:40.8,85.9688,-32.2688,-992.2303,,,,
35:40.9,86.0062,-32.25,-992.4421,,,,
35:40.9,86.0813,-32.3813,-992.4118,,,,
35:40.9,86.0625,-32.4563,-992.3815,,,,
35:40.9,86.0438,-32.5875,-992.4117,,,,
35:41.0,86.1563,-32.6625,-992.4723,,,,
35:41.0,86.175,-32.6625,-992.4117,,,,
35:41.0,86.2125,-32.6625,-992.2908,,,,
35:41.0,86.325,-32.7375,-992.3815,,,,
35:41.1,86.3438,-32.7375,-992.1092,,,,
35:41.1,86.3438,-32.7563,-991.9579,,,,
35:41.1,86.5688,-32.7375,-991.9882,,,,
35:41.1,86.5312,-32.6813,-991.8672,,,,
35:41.2,86.5312,-32.5312,-991.8068,,,,
35:41.2,86.55,-32.6625,-991.8068,,,,
35:41.2,86.5312,-32.625,-991.8975,,,,
35:41.2,86.5125,-32.6063,-991.7765,,,,
35:41.3,86.5125,-32.7,-991.837,,,,
35:41.3,86.5312,-32.7,-991.8975,,,,
35:41.3,86.4563,-32.625,-991.958,,,,
35:41.4,86.55,-32.5313,-991.9883,,,,
35:41.4,86.5125,-32.6437,-991.9882,,,,
35:41.4,86.4563,-32.5312,-991.9882,,,,
35:41.4,86.5125,-32.5312,-991.8672,,,,
35:41.5,86.5125,-32.475,-991.958,,,,
35:41.5,86.4,-32.4,-991.8672,,,,
35:41.6,86.4,-32.4188,-991.8975,,,,
35:41.6,86.325,-32.4563,-991.9882,,,,
35:41.6,86.325,-32.625,-992.2302,,,,
35:41.6,86.325,-32.625,-992.0488,,,,
35:41.6,86.325,-32.6625,-992.1395,,,,
35:41.6,86.325,-32.5312,-992.2605,,,,
35:41.7,86.4,-32.4938,-992.2,,,,
35:41.7,86.4563,-32.4,-992.1697,,,,
35:41.8,86.3063,-32.2125,-992.0184,,,,
35:41.8,86.3625,-32.1562,-991.8672,,,,
35:41.8,86.2875,-32.0625,-991.5344,,,,
35:41.8,86.2875,-31.9875,-991.595,,,,
35:41.8,86.2312,-31.9688,-991.3832,,,,
35:41.9,86.175,-32.1375,-991.353,,,,
35:41.9,85.9688,-32.1,-991.3833,,,,
35:41.9,85.8938,-32.2687,-991.5043,,,,
35:41.9,85.9688,-32.4,-991.3531,,,,
35:42.0,85.9125,-32.4375,-991.3833,,,,
35:42.0,85.875,-32.4188,-991.4135,,,,
35:42.0,85.7813,-32.4563,-991.595,,,,
35:42.0,85.7812,-32.4563,-991.595,,,,
35:42.1,85.7063,-32.3625,-991.5344,,,,
35:42.1,85.8563,-32.4188,-991.5647,,,,
35:42.1,86.025,-32.3625,-991.6555,,,,
35:42.1,85.9875,-32.3063,-992.0487,,,,
35:42.2,85.95,-32.2688,-992.1395,,,,
35:42.2,86.0062,-32.2875,-992.2302,,,,
35:42.2,86.0812,-32.25,-991.9277,,,,
35:42.3,86.0625,-32.2875,-992.0184,,,,
35:42.3,86.1188,-32.3063,-992.1093,,,,
35:42.3,86.025,-32.2313,-992.1697,,,,
35:42.3,85.875,-32.1562,-992.079,,,,
35:42.4,85.9125,-32.025,-991.8672,,,,
35:42.4,85.9875,-32.1,-991.9277,,,,
35:42.4,86.025,-32.1562,-991.9277,,,,
35:42.4,85.9875,-32.1562,-992.079,,,,
35:42.5,86.0438,-32.1,-992.079,,,,
35:42.5,86.1,-32.0812,-991.9882,,,,
35:42.5,86.1375,-32.1375,-991.9277,,,,
35:42.5,86.2313,-32.1,-991.958,,,,
35:42.6,86.2313,-32.2125,-992.0184,,,,
35:42.6,86.0625,-32.1375,-991.9882,,,,
35:42.6,86.025,-31.9875,-991.9277,,,,
35:42.7,86.0625,-31.9688,-991.9883,,,,
35:42.7,86.025,-32.0625,-992.0185,,,,
35:42.7,85.9125,-32.025,-992.1093,,,,
35:42.7,85.9125,-32.0813,-992.0185,,,,
35:42.8,85.8187,-32.175,-991.9883,,,,
35:42.8,85.9875,-32.2313,-991.9883,,,,
35:42.8,86.175,-32.2313,-991.9883,,,,
35:42.8,86.175,-32.3813,-992.1396,,,,
35:42.9,86.2687,-32.3813,-992.1093,,,,
35:42.9,86.325,-32.2688,-992.1697,,,,
35:42.9,86.4,-32.2875,-992.0487,,,,
35:42.9,86.325,-32.1938,-992.2,,,,
35:43.0,86.4375,-32.1375,-992.1093,,,,
35:43.0,86.3438,-32.0438,-992.1093,,,,
35:43.0,86.2688,-31.9875,-991.9278,,,,
35:43.1,86.1938,-31.9125,-991.7766,,,,
35:43.1,86.1188,-31.9312,-991.7463,,,,
35:43.1,86.0625,-31.95,-991.6252,,,,
35:43.1,86.0625,-31.95,-991.595,,,,
35:43.2,86.1375,-31.9875,-991.474,,,,
35:43.2,86.0437,-32.025,-991.6252,,,,
35:43.2,86.0813,-31.9875,-991.5647,,,,
35:43.2,86.1,-32.025,-991.7462,,,,
35:43.3,86.175,-31.9688,-991.7462,,,,
35:43.3,86.175,-31.9688,-991.8068,,,,
35:43.3,86.2125,-31.9313,-991.8068,,,,
35:43.3,86.1375,-32.025,-991.9883,,,,
35:43.4,86.1375,-32.0438,-992.1093,,,,
35:43.4,86.1375,-32.0063,-992.1093,,,,
35:43.4,86.0438,-32.1188,-992.079,,,,
35:43.4,86.1375,-32.1375,-991.8975,,,,
35:43.5,86.1375,-32.1562,-991.8975,,,,
35:43.5,86.1188,-32.0625,-991.837,,,,
35:43.5,86.175,-32.1188,-991.8672,,,,
35:43.5,86.325,-32.025,-991.8672,,,,
35:43.6,86.4188,-32.0063,-991.837,,,,
35:43.6,86.4563,-31.95,-991.8068,,,,
35:43.6,86.4375,-31.8563,-991.8672,,,,
35:43.7,86.4563,-31.8375,-991.9277,,,,
35:43.7,86.4188,-31.8188,-991.8672,,,,
35:43.7,86.5125,-31.8188,-991.8068,,,,
35:43.7,86.4375,-31.8187,-991.837,,,,
35:43.8,86.4187,-31.8375,-991.6857,,,,
35:43.8,86.4375,-31.875,-991.6252,,,,
35:43.8,86.5687,-31.875,-991.6555,,,,
35:43.8,86.7375,-31.95,-991.6555,,,,
35:43.9,86.7375,-31.9313,-991.6555,,,,
35:43.9,86.8875,-32.0063,-991.7463,,,,
35:44.0,86.7562,-31.9875,-991.6858,,,,
35:44.0,86.8688,-32.0625,-991.7765,,,,
35:44.0,86.8688,-32.0625,-991.8067,,,,
35:44.0,86.7375,-32.0063,-991.6252,,,,
35:44.0,86.6437,-32.1375,-991.6555,,,,
35:44.1,86.5688,-32.2125,-991.8067,,,,
35:44.1,86.55,-32.2125,-991.7159,,,,
35:44.1,86.55,-32.1375,-991.6252,,,,
35:44.1,86.5875,-32.2125,-991.7765,,,,
35:44.2,86.5125,-32.1188,-991.474,,,,
35:44.2,86.475,-32.0625,-991.474,,,,
35:44.2,86.4375,-32.1188,-991.6857,,,,
35:44.3,86.475,-32.025,-991.4437,,,,
35:44.3,86.4375,-31.9688,-991.2018,,,,
35:44.3,86.4375,-32.0438,-991.3529,,,,
35:44.3,86.325,-32.1188,-991.5042,,,,
35:44.3,86.3438,-32.1375,-991.3832,,,,
35:44.4,86.3063,-32.0813,-991.595,,,,
35:44.4,86.2313,-32.0625,-991.5647,,,,
35:44.4,86.3063,-32.0438,-991.5648,,,,
35:44.5,86.2875,-32.0812,-991.5043,,,,
35:44.5,86.25,-31.9875,-991.6254,,,,
35:44.5,86.2125,-31.9313,-991.5043,,,,
35:44.5,86.2313,-31.8938,-991.2925,,,,
35:44.6,86.2313,-31.8563,-991.5043,,,,
35:44.6,86.3063,-31.9125,-991.4437,,,,
35:44.6,86.4188,-31.95,-991.5043,,,,
35:44.6,86.5312,-31.95,-991.3228,,,,
35:44.7,86.5312,-31.875,-991.595,,,,
35:44.7,86.5875,-31.9875,-991.5345,,,,
35:44.7,86.625,-32.0438,-991.595,,,,
35:44.7,86.5875,-32.0438,-991.716,,,,
35:44.8,86.625,-32.0063,-991.4437,,,,
35:44.8,86.6438,-32.0063,-991.474,,,,
35:44.8,86.5875,-32.1188,-991.5648,,,,
35:44.9,86.55,-32.25,-991.6253,,,,
35:44.9,86.4375,-32.3812,-991.6252,,,,
35:44.9,86.4563,-32.3813,-991.6252,,,,
35:44.9,86.5312,-32.3625,-991.5648,,,,
35:45.0,86.475,-32.4938,-991.5345,,,,
35:45.0,86.4188,-32.5125,-991.6253,,,,
35:45.0,86.4,-32.55,-991.4741,,,,
35:45.0,86.2875,-32.475,-991.3228,,,,
35:45.1,86.2875,-32.325,-991.353,,,,
35:45.1,86.325,-32.1937,-991.2925,,,,
35:45.1,86.3063,-32.0625,-991.2017,,,,
35:45.2,86.175,-32.1,-991.2017,,,,
35:45.2,86.325,-31.9313,-991.2925,,,,
35:45.2,86.4562,-32.0063,-991.2925,,,,
35:45.2,86.4375,-31.9313,-991.353,,,,
35:45.2,86.5312,-31.9312,-991.3832,,,,
35:45.3,86.4563,-31.9875,-991.3227,,,,
35:45.3,86.5687,-32.025,-991.3228,,,,
35:45.3,86.4938,-32.0625,-991.3832,,,,
35:45.4,86.5312,-32.0812,-991.3228,,,,
35:45.4,86.4938,-32.025,-991.2925,,,,
35:45.4,86.4188,-32.0063,-991.353,,,,
35:45.4,86.4938,-32.0438,-991.3832,,,,
35:45.5,86.5688,-31.9875,-991.3832,,,,
35:45.5,86.4938,-31.9313,-991.4437,,,,
35:45.5,86.3813,-31.9688,-991.5647,,,,
35:45.5,86.5125,-32.0813,-991.6252,,,,
35:45.6,86.4938,-32.1,-991.6857,,,,
35:45.6,86.5125,-32.325,-991.6555,,,,
35:45.6,86.5125,-32.3625,-991.6252,,,,
35:45.6,86.4563,-32.3438,-991.6857,,,,
35:45.7,86.5125,-32.4188,-991.7462,,,,
35:45.7,86.55,-32.5687,-991.7765,,,,
35:45.7,86.5312,-32.55,-991.5648,,,,
35:45.8,86.3625,-32.475,-991.6253,,,,
35:45.8,86.325,-32.4562,-991.595,,,,
35:45.8,86.3063,-32.3813,-991.5648,,,,
35:45.8,86.3438,-32.4188,-991.4438,,,,
35:45.9,86.2875,-32.5125,-991.4438,,,,
35:45.9,86.1,-32.6063,-991.3834,,,,
35:45.9,86.1375,-32.5125,-991.353,,,,
35:45.9,86.175,-32.5312,-991.3833,,,,
35:46.0,86.4375,-32.5875,-991.2622,,,,
35:46.0,86.4,-32.5687,-991.353,,,,
35:46.0,86.3813,-32.6813,-991.3832,,,,
35:46.0,86.3063,-32.6813,-991.3832,,,,
35:46.1,86.4562,-32.7375,-991.2925,,,,
35:46.1,86.5688,-32.5687,-991.0807,,,,
35:46.1,86.7,-32.5687,-991.0202,,,,
35:46.1,86.7,-32.6063,-991.0202,,,,
35:46.2,86.5312,-32.5875,-991.0807,,,,
35:46.2,86.6813,-32.6625,-990.9294,,,,
35:46.2,86.7,-32.5875,-990.8387,,,,
35:46.3,86.7,-32.6437,-990.7783,,,,
35:46.3,86.6438,-32.625,-990.8085,,,,
35:46.3,86.7,-32.775,-990.8992,,,,
35:46.3,86.55,-32.7562,-990.9597,,,,
35:46.4,86.6813,-32.7563,-990.8387,,,,
35:46.4,86.5688,-32.7188,-990.7177,,,,
35:46.4,86.5125,-32.6063,-990.7783,,,,
35:46.5,86.5875,-32.6063,-990.869,,,,
35:46.5,86.6625,-32.55,-991.0505,,,,
35:46.5,86.6813,-32.475,-990.9295,,,,
35:46.5,86.6438,-32.4188,-990.8993,,,,
35:46.6,86.6438,-32.5125,-990.8085,,,,
35:46.6,86.5312,-32.475,-990.8993,,,,
35:46.6,86.6813,-32.5312,-990.9597,,,,
35:46.6,86.7,-32.55,-990.8992,,,,
35:46.7,86.6625,-32.5313,-990.8387,,,,
35:46.7,86.6062,-32.5687,-990.7782,,,,
35:46.7,86.4563,-32.6063,-990.8085,,,,
35:46.7,86.475,-32.6812,-990.8992,,,,
35:46.8,86.5875,-32.8125,-990.8992,,,,
35:46.8,86.625,-32.8875,-990.748,,,,
35:46.8,86.6438,-32.7938,-990.7178,,,,
35:46.8,86.625,-32.9062,-990.6572,,,,
35:46.9,86.6437,-32.7938,-990.506,,,,
35:46.9,86.6063,-32.7188,-990.5362,,,,
35:46.9,86.7188,-32.7188,-990.4757,,,,
35:46.9,86.625,-32.6813,-990.3547,,,,
35:47.0,86.625,-32.5875,-990.3244,,,,
35:47.0,86.6813,-32.6063,-990.2942,,,,
35:47.0,86.6813,-32.7563,-990.2942,,,,
35:47.0,86.7,-32.7375,-990.385,,,,
35:47.1,86.6063,-32.8312,-990.3245,,,,
35:47.1,86.5875,-32.8312,-990.0523,,,,
35:47.1,86.55,-32.8688,-989.9615,,,,
35:47.2,86.5688,-32.8875,-989.9918,,,,
35:47.2,86.4938,-32.775,-989.9615,,,,
35:47.2,86.3813,-32.7938,-989.9313,,,,
35:47.2,86.2687,-32.7938,-989.78,,,,
35:47.3,86.2125,-32.85,-989.5682,,,,
35:47.3,86.2313,-32.9438,-989.538,,,,
35:47.3,86.2875,-33,-989.6287,,,,
35:47.3,86.4,-32.9813,-989.6589,,,,
35:47.4,86.3063,-33.0563,-989.6892,,,,
35:47.4,86.25,-33.2063,-989.3867,,,,
35:47.5,86.3063,-33.1688,-989.4775,,,,
35:47.5,86.3812,-33.1875,-989.538,,,,
35:47.5,86.3438,-33.0188,-989.7195,,,,
35:47.5,86.4563,-32.9813,-989.9312,,,,
35:47.5,86.4375,-32.8688,-989.8405,,,,
35:47.6,86.3063,-32.8875,-989.8708,,,,
35:47.6,86.4375,-32.8125,-989.8405,,,,
35:47.6,86.5875,-32.7563,-990.1429,,,,
35:47.6,86.625,-32.7563,-990.2338,,,,
35:47.7,86.6438,-32.7375,-990.264,,,,
35:47.7,86.775,-32.7938,-990.1733,,,,
35:47.7,86.7375,-32.8313,-990.2338,,,,
35:47.8,86.7938,-32.9438,-990.3849,,,,
35:47.8,86.925,-32.9062,-990.5363,,,,
35:47.8,87,-32.9062,-990.7177,,,,
35:47.8,86.9438,-32.9062,-990.869,,,,
35:47.8,86.9062,-32.9813,-990.869,,,,
35:47.9,86.8687,-33.0188,-990.99,,,,
35:47.9,86.7562,-33.0938,-991.0807,,,,
35:47.9,86.625,-33.15,-990.869,,,,
35:48.0,86.5312,-33.2063,-990.99,,,,
35:48.0,86.4563,-33.3188,-990.9295,,,,
35:48.0,86.3812,-33.4125,-990.7178,,,,
35:48.0,86.2688,-33.5813,-990.7783,,,,
35:48.1,86.2125,-33.7313,-990.748,,,,
35:48.1,86.25,-33.8625,-990.7782,,,,
35:48.1,86.2875,-33.8813,-990.9598,,,,
35:48.1,86.2688,-33.8813,-991.1715,,,,
35:48.2,86.2125,-33.8813,-991.1715,,,,
35:48.2,86.1,-33.8625,-991.2925,,,,
35:48.2,86.025,-33.9,-991.3226,,,,
35:48.2,86.0625,-33.8625,-991.1714,,,,
35:48.3,86.0438,-33.75,-991.1412,,,,
35:48.3,86.0438,-33.6938,-990.9899,,,,
35:48.3,86.0063,-33.7687,-990.8387,,,,
35:48.3,86.0813,-33.7313,-990.869,,,,
35:48.4,86.2125,-33.75,-990.7177,,,,
35:48.4,86.25,-33.8438,-990.5967,,,,
35:48.4,86.3063,-33.825,-990.6572,,,,
35:48.5,86.325,-33.7687,-990.7783,,,,
35:48.5,86.4562,-33.6937,-990.869,,,,
35:48.5,86.3813,-33.6937,-990.9597,,,,
35:48.5,86.4188,-33.6938,-990.99,,,,
35:48.6,86.3438,-33.7313,-990.869,,,,
35:48.6,86.3438,-33.7688,-991.0505,,,,
35:48.6,86.475,-33.7687,-990.9597,,,,
35:48.6,86.475,-33.7687,-991.0505,,,,
35:48.7,86.475,-33.6937,-990.9294,,,,
35:48.7,86.4188,-33.75,-991.0202,,,,
35:48.7,86.5125,-33.6937,-991.0504,,,,
35:48.8,86.475,-33.675,-991.1412,,,,
35:48.8,86.5125,-33.675,-991.232,,,,
35:48.8,86.475,-33.7313,-991.111,,,,
35:48.8,86.3625,-33.6375,-991.0202,,,,
35:48.9,86.4,-33.6937,-991.0505,,,,
35:48.9,86.4,-33.7875,-991.0202,,,,
35:48.9,86.4375,-33.7125,-991.0202,,,,
35:48.9,86.4938,-33.7687,-990.9899,,,,
35:49.0,86.5688,-33.7875,-990.8992,,,,
35:49.0,86.7188,-33.8625,-990.99,,,,
35:49.0,86.7563,-33.7875,-991.0807,,,,
35:49.0,86.7375,-33.825,-991.1412,,,,
35:49.1,86.7,-33.825,-990.99,,,,
35:49.1,86.8313,-33.8813,-991.232,,,,
35:49.1,86.7563,-34.0313,-990.9901,,,,
35:49.1,86.6813,-34.0125,-991.0203,,,,
35:49.2,86.5313,-33.9938,-991.1412,,,,
35:49.2,86.3438,-33.9937,-991.0505,,,,
35:49.2,86.3062,-34.0125,-991.0807,,,,
35:49.2,86.2312,-34.05,-991.2925,,,,
35:49.3,86.175,-34.0688,-991.2925,,,,
35:49.3,86.025,-34.0125,-991.111,,,,
35:49.3,85.9313,-34.0125,-991.2623,,,,
35:49.4,85.8375,-34.05,-991.2623,,,,
35:49.4,85.9875,-34.125,-991.1413,,,,
35:49.4,86.1188,-34.05,-991.232,,,,
35:49.4,86.0813,-34.0312,-991.2623,,,,
35:49.5,86.25,-34.0688,-991.1412,,,,
35:49.5,86.3438,-34.1813,-991.1412,,,,
35:49.5,86.4188,-34.2375,-991.2925,,,,
35:49.5,86.6625,-34.2375,-991.3832,,,,
35:49.6,86.7375,-34.2375,-991.4135,,,,
35:49.6,86.7562,-34.1625,-991.4135,,,,
35:49.6,86.8687,-34.1813,-991.353,,,,
35:49.6,86.8875,-34.2938,-991.2925,,,,
35:49.7,86.8688,-34.2,-991.353,,,,
35:49.7,86.7188,-34.05,-991.3832,,,,
35:49.7,86.625,-33.9,-991.3529,,,,
35:49.8,86.5875,-33.9188,-991.5043,,,,
35:49.8,86.6062,-33.8813,-991.4136,,,,
35:49.8,86.5312,-33.8438,-991.5043,,,,
35:49.8,86.4375,-33.9375,-991.4438,,,,
35:49.9,86.475,-33.8438,-991.474,,,,
35:49.9,86.4375,-33.9188,-991.5344,,,,
35:49.9,86.4938,-33.9563,-991.474,,,,
35:49.9,86.55,-34.0875,-991.5043,,,,
35:50.0,86.5687,-34.1063,-991.2623,,,,
35:50.0,86.5875,-34.125,-991.3228,,,,
35:50.0,86.5312,-34.2,-991.2925,,,,
35:50.1,86.5125,-34.2375,-991.3833,,,,
35:50.1,86.6063,-34.275,-991.4741,,,,
35:50.1,86.6063,-34.2562,-991.5345,,,,
35:50.1,86.6625,-34.2188,-991.595,,,,
35:50.2,86.6625,-34.2,-991.5648,,,,
35:50.2,86.55,-34.2188,-991.5345,,,,
35:50.2,86.4375,-34.2938,-991.5648,,,,
35:50.2,86.5312,-34.2563,-991.474,,,,
35:50.3,86.55,-34.0687,-991.353,,,,
35:50.3,86.475,-34.125,-991.1412,,,,
35:50.3,86.4375,-34.2,-990.99,,,,
35:50.3,86.4,-34.125,-991.0807,,,,
35:50.4,86.3813,-34.1625,-990.99,,,,
35:50.4,86.5125,-34.1063,-991.0505,,,,
35:50.4,86.5313,-34.05,-991.111,,,,
35:50.4,86.4938,-34.0875,-991.232,,,,
35:50.5,86.4,-34.125,-991.3227,,,,
35:50.5,86.4375,-34.125,-991.353,,,,
35:50.5,86.5125,-33.9938,-991.474,,,,
35:50.5,86.5688,-34.0875,-991.4135,,,,
35:50.6,86.55,-34.05,-991.4135,,,,
35:50.6,86.3625,-33.9563,-991.4135,,,,
35:50.6,86.4,-33.9375,-991.2925,,,,
35:50.7,86.4,-33.9188,-991.2623,,,,
35:50.7,86.4,-33.9563,-991.232,,,,
35:50.7,86.325,-33.825,-991.3832,,,,
35:50.7,86.3812,-33.9,-991.353,,,,
35:50.8,86.4,-33.9,-991.5043,,,,
35:50.8,86.3813,-33.8625,-991.716,,,,
35:50.8,86.475,-33.9375,-991.8068,,,,
35:50.8,86.5688,-33.8625,-991.8673,,,,
35:50.9,86.5313,-33.7688,-991.8975,,,,
35:50.9,86.5125,-33.8063,-991.958,,,,
35:50.9,86.4938,-33.9188,-991.837,,,,
35:50.9,86.4375,-33.9938,-991.837,,,,
35:51.0,86.4563,-33.9188,-991.7765,,,,
35:51.0,86.5125,-33.975,-991.6555,,,,
35:51.0,86.3813,-34.0688,-991.7159,,,,
35:51.0,86.3063,-34.1063,-991.7159,,,,
35:51.1,86.4563,-34.1813,-991.7159,,,,
35:51.1,86.55,-34.1063,-991.6555,,,,
35:51.1,86.55,-34.0125,-991.7463,,,,
35:51.2,86.55,-33.8063,-991.6857,,,,
35:51.2,86.4938,-33.8625,-991.7159,,,,
35:51.2,86.475,-33.8438,-991.6252,,,,
35:51.2,86.5313,-33.7313,-991.4135,,,,
35:51.3,86.625,-33.8063,-991.4739,,,,
35:51.3,86.6063,-33.7875,-991.4438,,,,
35:51.3,86.6625,-33.825,-991.474,,,,
35:51.3,86.775,-33.825,-991.353,,,,
35:51.4,86.7,-34.05,-991.353,,,,
35:51.4,86.6812,-34.05,-991.2018,,,,
35:51.4,86.7563,-33.9375,-991.1716,,,,
35:51.4,86.7,-33.9188,-991.3228,,,,
35:51.5,86.6438,-33.8813,-991.3228,,,,
35:51.5,86.4938,-33.975,-991.3531,,,,
35:51.5,86.4563,-33.975,-991.353,,,,
35:51.6,86.4187,-34.0125,-991.4438,,,,
35:51.6,86.475,-33.8625,-991.474,,,,
35:51.6,86.5875,-33.9,-991.5648,,,,
35:51.6,86.5312,-33.9938,-991.7463,,,,
35:51.7,86.6062,-34.0125,-991.716,,,,
35:51.7,86.55,-34.0687,-991.595,,,,
35:51.7,86.625,-33.9938,-991.6252,,,,
35:51.7,86.5875,-34.0312,-991.5648,,,,
35:51.8,86.475,-34.05,-991.716,,,,
35:51.8,86.4188,-34.0875,-991.7765,,,,
35:51.8,86.3438,-33.9938,-991.7463,,,,
35:51.8,86.3625,-33.975,-991.716,,,,
35:51.9,86.25,-33.9938,-991.716,,,,
35:51.9,86.25,-33.9938,-991.8068,,,,
35:51.9,86.2875,-34.05,-991.7159,,,,
35:52.0,86.2313,-34.0125,-991.6555,,,,
35:52.0,86.325,-33.9375,-991.5648,,,,
35:52.0,86.3063,-33.9375,-991.5648,,,,
35:52.0,86.3063,-34.0875,-991.4135,,,,
35:52.1,86.3063,-34.1063,-991.3832,,,,
35:52.1,86.3063,-34.0125,-991.4739,,,,
35:52.1,86.2875,-33.9188,-991.5345,,,,
35:52.1,86.2688,-33.8438,-991.6252,,,,
35:52.2,86.4,-33.8813,-991.7765,,,,
35:52.2,86.3625,-33.975,-991.7159,,,,
35:52.2,86.4187,-33.9188,-991.716,,,,
35:52.2,86.475,-33.8063,-991.8975,,,,
35:52.3,86.475,-33.8625,-991.9579,,,,
35:52.3,86.55,-33.9562,-991.8975,,,,
35:52.3,86.55,-34.0125,-991.7462,,,,
35:52.4,86.6063,-34.0125,-991.7462,,,,
35:52.4,86.4938,-34.0875,-991.6857,,,,
35:52.4,86.4563,-34.1063,-991.8068,,,,
35:52.4,86.4375,-34.1437,-991.8068,,,,
35:52.5,86.325,-34.1438,-991.8672,,,,
35:52.5,86.1937,-34.1063,-991.8068,,,,
35:52.5,86.1938,-34.1625,-991.8672,,,,
35:52.5,86.1,-34.1625,-991.9277,,,,
35:52.6,86.0063,-34.3125,-991.8067,,,,
35:52.6,86.025,-34.1437,-991.7462,,,,
35:52.6,86.0437,-34.1063,-991.6252,,,,
35:52.6,86.0813,-34.125,-991.595,,,,
35:52.7,85.9688,-34.0688,-991.5949,,,,
35:52.7,86.1375,-34.0312,-991.6857,,,,
35:52.7,86.1563,-33.8813,-991.6555,,,,
35:52.7,86.325,-33.8813,-991.6555,,,,
35:52.8,86.4,-33.7125,-991.7161,,,,
35:52.8,86.3812,-33.675,-991.9581,,,,
35:52.8,86.2687,-33.6,-992.0488,,,,
35:52.8,86.25,-33.5625,-992.079,,,,
35:52.9,86.3813,-33.6938,-991.8672,,,,
35:52.9,86.3438,-33.7125,-991.716,,,,
35:52.9,86.3062,-33.8438,-991.595,,,,
35:53.0,86.1937,-33.8063,-991.595,,,,
35:53.0,86.1562,-33.8812,-991.716,,,,
35:53.0,86.0813,-33.9563,-991.5648,,,,
35:53.0,86.2125,-34.0125,-991.4437,,,,
35:53.1,86.2313,-34.1625,-991.3529,,,,
35:53.1,86.2875,-33.9938,-991.595,,,,
35:53.1,86.1562,-33.9562,-991.7159,,,,
35:53.1,86.175,-34.0312,-991.7463,,,,
35:53.2,86.1938,-34.1063,-991.837,,,,
35:53.2,86.0625,-34.0875,-991.837,,,,
35:53.2,86.1563,-34.0688,-991.8672,,,,
35:53.2,86.2125,-34.1063,-991.9277,,,,
35:53.3,86.1938,-33.975,-992.1093,,,,
35:53.3,86.0813,-33.9938,-991.9883,,,,
35:53.3,86.2687,-34.1438,-991.9277,,,,
35:53.4,86.175,-34.05,-992.1394,,,,
35:53.4,86.2313,-34.05,-992.0184,,,,
35:53.4,86.3813,-34.0312,-991.9579,,,,
35:53.5,86.3438,-33.975,-992.2,,,,
35:53.5,86.2688,-34.1063,-992.2907,,,,
35:53.5,86.2313,-34.0312,-992.2908,,,,
35:53.5,86.25,-34.0875,-992.3815,,,,
35:53.6,86.1562,-33.9938,-992.321,,,,
35:53.6,86.3063,-33.9188,-992.1697,,,,
35:53.6,86.1937,-33.8813,-992.1395,,,,
35:53.6,86.1562,-33.7875,-992.1092,,,,
35:53.6,86.2125,-33.8625,-991.8975,,,,
